MONTH,DAY,YR,HR,MIN,DRAW,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,PLUS
01,06,25,17,35,426415,23,26,27,28,29,44,49,51,58,60,61,64,66,68,69,72,73,74,75,76,3
01,06,25,17,30,426414,07,10,13,22,25,29,34,38,44,47,53,54,56,57,63,68,71,77,78,79,1
01,06,25,17,25,426413,10,11,14,20,26,28,29,33,34,36,37,38,40,43,44,45,49,50,51,53,1
01,06,25,17,20,426412,07,12,14,15,18,19,27,28,32,34,36,37,45,46,49,52,56,58,67,77,1
01,06,25,17,15,426411,02,05,09,12,13,19,21,22,26,27,29,38,39,48,51,52,57,58,64,80,1
01,06,25,17,10,426410,05,06,13,16,17,21,22,27,34,40,42,44,46,54,58,61,65,66,69,76,1
01,06,25,17,05,426409,01,05,10,11,16,20,24,29,32,33,35,50,51,57,58,59,60,61,62,64,1
01,06,25,17,00,426408,03,04,07,17,19,22,31,32,34,35,40,45,50,53,56,60,61,71,72,78,1
01,06,25,16,55,426407,04,16,17,20,21,28,29,30,35,37,38,41,45,48,54,57,62,70,71,77,3
01,06,25,16,50,426406,01,02,05,06,10,11,17,20,21,31,43,59,60,65,67,72,77,78,79,80,3
01,06,25,16,45,426405,04,14,18,19,23,24,25,29,30,37,42,47,52,56,58,62,66,67,71,76,3
01,06,25,16,40,426404,05,06,14,20,26,27,29,34,36,40,41,45,47,51,55,62,63,66,70,71,1
01,06,25,16,35,426403,01,04,11,12,16,20,27,29,30,31,32,34,35,45,46,52,53,59,76,77,3
01,06,25,16,30,426402,03,08,14,16,18,20,21,28,29,38,41,43,50,56,57,60,62,73,77,78,1
01,06,25,16,25,426401,05,06,07,10,12,19,23,29,39,41,52,54,61,66,68,72,74,76,77,80,1
01,06,25,16,20,426400,01,18,22,23,28,36,38,43,46,48,49,50,51,58,64,66,67,68,71,73,1
01,06,25,16,15,426399,01,05,17,21,22,32,35,36,38,40,44,47,49,51,56,61,62,66,72,75,4
01,06,25,16,10,426398,03,12,13,17,20,23,28,30,37,38,41,42,47,48,49,50,61,62,71,79,1
01,06,25,16,05,426397,02,05,06,07,14,27,28,35,36,37,38,46,50,52,53,59,66,70,72,75,4
01,06,25,16,00,426396,01,13,17,23,28,29,31,38,42,45,48,51,53,55,56,57,65,69,72,78,1
01,06,25,15,55,426395,03,08,10,15,16,17,18,23,25,26,28,35,39,40,41,44,50,53,60,68,1
01,06,25,15,50,426394,10,16,18,24,26,28,32,33,34,43,45,47,53,54,58,60,67,70,73,76,3
01,06,25,15,45,426393,05,08,18,22,28,31,32,34,36,40,48,52,55,58,59,62,64,65,66,70,1
01,06,25,15,40,426392,02,05,10,15,19,20,22,28,29,32,35,36,37,42,43,48,50,56,64,70,1
01,06,25,15,35,426391,03,05,16,21,23,30,32,34,36,38,43,49,51,54,58,62,65,67,71,78,3
01,06,25,15,30,426390,02,04,07,09,15,20,27,34,35,44,47,50,52,60,62,64,65,68,69,75,3
01,06,25,15,25,426389,01,02,03,12,22,23,24,27,31,32,35,38,47,48,55,56,65,68,69,73,1
01,06,25,15,20,426388,03,04,09,15,16,28,29,30,46,47,49,55,58,59,60,63,65,68,69,73,5
01,06,25,15,15,426387,01,05,14,16,21,23,38,39,41,42,44,46,51,58,60,61,68,69,73,80,1
01,06,25,15,10,426386,07,19,20,21,28,31,36,46,48,50,51,52,55,58,59,62,65,69,74,78,3
01,06,25,15,05,426385,01,04,07,08,14,18,27,30,33,34,36,37,40,44,51,53,56,60,70,72,1
01,06,25,15,00,426384,15,18,19,23,26,28,30,38,45,46,48,52,53,54,57,58,60,65,66,71,3
01,06,25,14,55,426383,05,18,24,28,30,31,32,35,42,44,51,52,53,55,57,59,62,72,73,74,3
01,06,25,14,50,426382,07,10,12,16,20,23,24,25,26,28,30,43,44,50,54,61,63,74,78,79,1
01,06,25,14,45,426381,05,08,09,12,14,16,17,21,23,31,35,42,45,49,51,59,60,61,66,79,5
01,06,25,14,40,426380,05,09,10,12,15,19,28,30,36,37,44,53,54,56,58,60,62,67,78,80,1
01,06,25,14,35,426379,06,07,12,22,29,41,42,46,48,52,54,55,61,70,71,72,74,76,77,79,1
01,06,25,14,30,426378,07,10,20,24,29,38,40,41,45,47,51,52,53,54,63,64,71,72,76,79,1
01,06,25,14,25,426377,01,09,15,16,18,20,22,26,36,47,48,49,52,58,65,70,73,74,77,79,3
01,06,25,14,20,426376,01,07,10,20,27,28,36,39,46,47,50,54,55,58,59,63,66,72,75,79,3
01,06,25,14,15,426375,06,07,08,10,13,23,26,28,34,38,42,47,48,54,61,64,66,67,69,71,3
01,06,25,14,10,426374,01,07,12,15,16,17,20,25,30,31,33,34,37,43,46,52,56,61,62,69,3
01,06,25,14,05,426373,13,15,17,24,27,34,38,44,45,49,50,52,54,57,62,64,71,76,77,79,5
01,06,25,14,00,426372,04,17,18,24,31,36,38,39,44,47,52,53,54,58,62,64,65,70,71,80,1
01,06,25,13,55,426371,01,07,11,19,24,25,27,29,30,35,38,40,47,51,54,68,70,75,76,79,3
01,06,25,13,50,426370,13,18,23,28,31,34,37,38,39,43,46,55,58,59,63,64,70,71,73,77,1
01,06,25,13,45,426369,03,04,08,09,11,12,14,15,24,29,30,37,43,51,52,53,55,59,70,72,1
01,06,25,13,40,426368,04,07,16,18,19,21,22,26,27,32,35,37,38,49,50,55,57,68,74,76,3
01,06,25,13,35,426367,04,12,14,22,23,24,25,26,27,29,31,41,50,55,59,67,69,72,74,79,1
01,06,25,13,30,426366,02,08,09,14,16,20,25,26,27,29,36,37,42,45,47,48,52,60,75,78,1
01,06,25,13,25,426365,01,02,06,07,13,18,19,36,38,40,43,49,51,54,62,67,72,73,76,79,5
01,06,25,13,20,426364,03,05,18,24,28,32,42,44,46,48,55,59,64,66,69,72,73,75,76,79,1
01,06,25,13,15,426363,01,03,04,11,17,21,22,24,25,26,39,48,50,54,55,58,61,63,72,76,1
01,06,25,13,10,426362,01,04,05,07,10,22,23,25,29,33,34,42,49,62,64,68,73,74,75,79,1
01,06,25,13,05,426361,02,06,11,12,17,27,29,30,40,46,49,50,51,52,63,65,70,74,77,80,1
01,06,25,13,00,426360,15,21,24,25,26,32,34,35,38,39,40,42,44,53,54,57,59,75,76,79,1
01,06,25,12,55,426359,10,18,22,28,37,39,40,42,44,45,47,53,56,59,63,65,70,72,73,74,5
01,06,25,12,50,426358,08,09,12,19,20,26,28,39,41,55,60,61,65,66,70,74,75,76,78,79,3
01,06,25,12,45,426357,11,12,15,20,23,24,33,40,42,45,51,53,54,61,66,71,73,75,78,79,3
01,06,25,12,40,426356,03,04,05,06,15,16,21,29,30,39,41,43,56,59,60,64,65,67,70,75,1
01,06,25,12,35,426355,02,09,14,15,19,20,27,33,41,43,44,54,56,58,66,71,74,75,76,80,1
01,06,25,12,30,426354,05,07,08,15,17,25,30,48,51,52,57,60,61,62,66,67,69,72,73,79,1
01,06,25,12,25,426353,03,06,11,12,22,29,30,31,33,39,45,47,50,52,57,58,63,69,72,78,3
01,06,25,12,20,426352,01,02,08,14,15,24,25,26,27,32,36,39,40,42,44,55,64,67,73,76,3
01,06,25,12,15,426351,08,09,15,17,20,21,22,27,30,36,37,40,42,45,51,52,60,62,64,76,1
01,06,25,12,10,426350,07,14,17,22,26,27,34,35,41,45,46,53,54,55,57,58,60,66,67,76,4
01,06,25,12,05,426349,05,07,12,17,18,19,22,25,28,30,48,49,51,54,59,60,68,71,72,78,1
01,06,25,12,00,426348,07,08,14,20,29,30,35,44,54,57,60,61,62,63,65,72,74,76,79,80,3
01,06,25,11,55,426347,01,02,04,05,08,09,13,15,17,23,25,31,47,52,57,65,70,71,74,76,1
01,06,25,11,50,426346,04,05,08,09,11,13,22,24,25,26,29,37,40,41,50,53,58,64,66,75,3
01,06,25,11,45,426345,06,13,14,18,22,25,36,41,50,51,54,57,58,60,62,68,71,72,74,75,1
01,06,25,11,40,426344,02,07,08,09,14,15,18,19,20,26,30,31,42,50,53,55,60,67,75,79,1
01,06,25,11,35,426343,03,11,12,19,20,26,27,30,31,33,38,39,43,46,47,62,66,69,73,80,1
01,06,25,11,30,426342,03,06,07,11,17,23,34,35,38,41,42,59,61,63,65,67,69,74,75,76,1
01,06,25,11,25,426341,02,09,12,14,16,21,23,24,28,35,45,54,61,64,66,67,71,73,76,77,3
01,06,25,11,20,426340,01,11,18,24,26,38,43,44,47,49,53,55,62,65,67,68,69,72,75,76,1
01,06,25,11,15,426339,01,12,13,20,31,34,35,47,50,51,52,55,56,58,64,66,74,75,76,78,3
01,06,25,11,10,426338,01,04,06,09,11,12,14,23,31,32,34,46,47,48,50,60,64,67,70,78,1
01,06,25,11,05,426337,04,05,07,16,20,21,24,26,28,31,36,39,42,47,50,57,58,61,65,74,1
01,06,25,1,00,426336,04,05,10,15,29,35,37,38,39,41,44,48,57,59,68,70,72,73,74,77,1
01,06,25,0,55,426335,01,02,05,09,11,13,18,29,36,37,44,49,52,59,64,66,68,72,79,80,3
01,06,25,0,50,426334,06,07,11,12,15,16,20,29,40,46,47,49,58,60,63,64,67,68,69,72,1
01,06,25,0,45,426333,05,07,08,14,16,17,32,34,44,54,59,61,64,65,68,69,73,74,76,79,1
01,06,25,0,40,426332,01,03,06,11,15,19,21,31,37,40,48,56,59,62,68,69,71,76,77,80,3
01,06,25,0,35,426331,07,10,13,15,16,18,24,26,27,32,39,41,42,46,49,51,57,59,71,80,3
01,06,25,0,30,426330,01,04,09,10,11,12,20,25,27,33,35,41,47,48,51,61,66,69,73,75,1
01,06,25,0,25,426329,03,04,06,14,17,23,24,26,30,35,51,52,55,57,62,64,66,67,69,72,5
01,06,25,0,20,426328,02,16,17,18,26,30,33,37,38,41,44,46,49,54,57,68,70,76,79,80,3
01,06,25,0,15,426327,01,02,05,13,16,19,22,24,32,33,37,39,42,51,55,58,66,72,73,76,3
01,06,25,0,10,426326,03,05,07,09,10,18,20,34,35,42,44,47,50,53,58,62,66,69,72,74,4
01,06,25,0,05,426325,17,19,20,21,33,40,41,43,44,50,56,60,62,63,66,68,72,77,79,80,3
01,06,25,0,00,426324,03,04,05,10,16,23,27,29,31,34,36,37,39,40,48,54,65,68,74,75,1
01,05,25,23,55,426323,03,05,12,13,14,21,28,30,31,37,46,48,49,60,61,62,71,75,78,79,1
01,05,25,23,50,426322,01,02,04,08,12,15,16,24,25,26,29,30,43,44,46,48,52,66,71,80,1
01,05,25,23,45,426321,02,07,08,10,12,13,14,18,29,31,42,48,51,52,56,60,68,71,75,77,1
01,05,25,23,40,426320,01,04,05,06,10,15,17,26,27,28,35,38,47,49,50,51,56,71,73,79,3
01,05,25,23,35,426319,02,03,06,08,10,11,14,18,26,28,30,31,41,51,52,63,64,65,75,78,3
01,05,25,23,30,426318,05,10,11,20,21,24,25,27,28,30,42,43,46,64,67,69,72,75,77,79,1
01,05,25,23,25,426317,01,05,15,17,18,28,31,32,34,35,39,47,52,55,62,68,70,75,76,78,3
01,05,25,23,20,426316,04,15,17,19,23,26,28,29,34,35,36,43,44,50,51,59,61,66,71,75,1
01,05,25,23,15,426315,03,10,13,14,18,23,26,29,32,36,39,42,43,50,51,53,62,70,75,79,3
01,05,25,23,10,426314,08,12,13,17,19,20,24,26,37,40,43,50,54,56,57,58,63,72,79,80,1
01,05,25,23,05,426313,03,06,11,16,21,27,28,29,30,36,40,47,52,55,62,64,67,70,75,77,5
01,05,25,23,00,426312,01,05,06,08,09,14,18,19,20,24,26,29,30,31,35,41,42,44,52,79,3
01,05,25,22,55,426311,02,04,05,08,10,11,19,28,37,40,41,42,43,48,49,52,54,60,76,79,5
01,05,25,22,50,426310,07,09,12,14,17,20,22,23,30,37,38,48,58,59,61,65,66,73,77,80,1
01,05,25,22,45,426309,06,16,19,31,33,35,38,40,46,47,51,52,55,59,67,70,73,76,77,78,1
01,05,25,22,40,426308,01,07,09,11,17,26,33,37,41,44,51,54,55,57,59,63,64,70,76,80,3
01,05,25,22,35,426307,02,03,06,15,18,19,22,27,32,37,40,42,47,49,53,59,63,65,72,75,1
01,05,25,22,30,426306,06,08,10,26,31,33,43,46,47,51,56,63,64,65,66,67,72,73,76,77,3
01,05,25,22,25,426305,06,11,15,17,21,22,25,31,38,44,45,46,49,50,51,54,61,62,66,67,4
01,05,25,22,20,426304,01,04,08,13,15,16,22,26,28,33,35,39,45,46,49,50,57,72,74,78,1
01,05,25,22,15,426303,02,10,14,15,17,23,25,30,31,34,38,40,41,46,47,49,53,63,67,78,1
01,05,25,22,10,426302,03,04,10,14,15,17,24,30,33,35,36,42,44,50,58,72,73,75,78,80,1
01,05,25,22,05,426301,03,13,14,19,22,28,29,30,33,36,51,55,62,65,67,68,69,72,76,80,3
01,05,25,22,00,426300,07,08,09,19,21,24,27,36,40,44,46,49,58,63,64,66,68,77,78,79,1
01,05,25,21,55,426299,04,06,07,09,11,18,21,24,29,30,31,35,41,42,43,55,59,60,70,77,3
01,05,25,21,50,426298,03,08,12,15,16,19,20,25,28,42,43,51,54,56,58,59,60,73,77,80,1
01,05,25,21,45,426297,01,10,11,17,25,27,29,40,44,48,60,61,62,65,66,67,68,74,76,78,3
01,05,25,21,40,426296,11,12,15,22,31,34,35,36,38,43,46,50,51,52,56,59,62,65,66,68,1
01,05,25,21,35,426295,02,06,08,12,15,21,26,27,29,32,36,45,52,54,62,63,64,69,70,78,1
01,05,25,21,30,426294,10,11,14,23,25,29,32,38,40,43,46,50,54,56,59,62,73,74,75,77,3
01,05,25,21,25,426293,02,04,11,12,14,18,22,27,32,34,38,42,43,46,55,57,62,64,69,77,1
01,05,25,21,20,426292,03,11,19,20,21,22,27,29,35,40,41,43,47,48,67,71,72,73,75,77,1
01,05,25,21,15,426291,01,07,08,16,19,31,32,35,40,44,48,49,51,57,61,63,65,66,72,76,1
01,05,25,21,10,426290,01,04,08,11,13,30,36,43,47,48,57,59,62,64,69,71,75,76,78,80,1
01,05,25,21,05,426289,03,08,09,10,13,22,28,36,37,44,49,50,58,63,66,67,70,74,75,76,1
01,05,25,21,00,426288,02,03,09,15,22,26,29,33,36,37,41,42,43,47,52,56,66,67,71,77,3
01,05,25,20,55,426287,03,07,10,11,16,22,25,29,33,40,42,43,44,47,49,57,58,59,63,67,1
01,05,25,20,50,426286,10,15,19,21,24,25,26,28,30,33,41,43,46,49,55,57,62,68,76,80,1
01,05,25,20,45,426285,11,13,17,21,25,26,27,33,35,42,48,53,61,62,68,69,73,76,78,79,1
01,05,25,20,40,426284,06,09,17,18,24,25,28,29,31,34,44,45,50,59,62,72,74,77,79,80,3
01,05,25,20,35,426283,01,13,19,21,25,26,27,31,33,42,48,53,57,58,61,65,67,72,79,80,4
01,05,25,20,30,426282,12,16,17,22,26,32,39,41,42,46,48,56,57,60,67,68,69,70,72,78,3
01,05,25,20,25,426281,06,13,15,21,25,26,35,48,49,50,52,53,54,55,56,63,64,66,67,80,1
01,05,25,20,20,426280,02,08,13,14,16,17,21,23,32,35,41,45,49,57,58,62,65,71,75,79,1
01,05,25,20,15,426279,03,05,07,12,13,19,22,26,31,32,33,40,46,54,56,57,59,61,66,75,1
01,05,25,20,10,426278,01,02,06,08,12,13,14,15,18,21,30,31,38,45,58,59,61,63,71,79,1
01,05,25,20,05,426277,02,03,05,24,25,27,37,42,43,45,48,49,52,55,59,64,68,74,75,76,1
01,05,25,20,00,426276,02,04,06,14,17,21,22,23,26,28,30,31,36,42,45,46,59,64,67,70,3
01,05,25,19,55,426275,02,13,14,16,19,20,30,32,35,50,55,62,63,64,65,70,72,73,77,78,4
01,05,25,19,50,426274,02,16,21,23,25,26,27,29,34,37,43,44,45,47,50,57,59,63,70,79,1
01,05,25,19,45,426273,03,04,07,12,13,20,25,28,29,33,35,39,41,46,52,53,55,56,64,80,4
01,05,25,19,40,426272,10,11,14,17,18,22,24,36,37,40,43,44,45,47,48,51,54,57,58,72,1
01,05,25,19,35,426271,17,23,25,27,29,34,37,39,40,41,43,47,48,54,55,59,65,66,71,74,3
01,05,25,19,30,426270,01,07,08,10,16,18,21,22,32,35,40,42,46,52,63,66,67,70,72,79,3
01,05,25,19,25,426269,04,05,07,08,13,16,23,33,38,42,44,50,53,56,57,61,67,72,74,77,1
01,05,25,19,20,426268,03,07,11,22,26,29,31,34,36,37,39,40,44,48,53,68,69,74,76,77,1
01,05,25,19,15,426267,01,07,09,10,11,13,14,18,27,37,39,48,52,65,69,72,75,76,78,80,3
01,05,25,19,10,426266,10,20,39,40,42,44,47,49,57,59,60,61,63,64,68,69,73,74,76,79,3
01,05,25,19,05,426265,05,09,12,14,15,16,19,23,27,39,42,46,48,52,56,57,62,67,73,75,1
01,05,25,19,00,426264,03,06,07,08,13,15,19,28,34,38,39,43,45,47,49,53,58,68,74,79,1
01,05,25,18,55,426263,14,18,19,21,24,25,31,41,48,49,50,51,56,61,62,66,69,70,71,76,1
01,05,25,18,50,426262,03,05,06,07,12,19,20,21,26,28,33,36,41,44,66,69,70,74,76,77,1
01,05,25,18,45,426261,10,11,13,15,17,23,26,29,30,31,34,44,45,50,54,58,62,66,70,74,3
01,05,25,18,40,426260,01,03,09,10,20,22,23,29,32,33,34,54,58,62,64,67,68,75,78,80,1
01,05,25,18,35,426259,04,06,18,20,24,26,27,32,38,40,44,45,52,54,55,65,66,74,75,79,3
01,05,25,18,30,426258,02,04,05,09,18,19,26,29,40,44,51,54,55,57,58,59,65,69,76,77,3
01,05,25,18,25,426257,07,08,10,11,14,20,21,26,34,35,40,49,52,53,67,73,75,77,78,79,1
01,05,25,18,20,426256,16,19,21,26,30,35,37,39,46,48,54,60,63,64,66,68,71,75,76,77,3
01,05,25,18,15,426255,04,08,11,14,19,23,29,33,43,48,49,53,62,63,64,70,74,75,76,77,1
01,05,25,18,10,426254,07,10,16,20,25,26,33,36,44,46,51,54,60,62,65,67,71,74,75,80,3
01,05,25,18,05,426253,01,15,16,19,23,25,26,35,38,42,46,49,52,57,64,67,71,72,75,78,4
01,05,25,18,00,426252,06,08,26,29,37,39,40,55,58,61,64,66,70,71,74,75,76,77,79,80,3
01,05,25,17,55,426251,03,08,11,13,17,20,22,23,26,33,34,36,37,43,45,52,54,68,70,73,1
01,05,25,17,50,426250,02,03,13,14,17,25,27,28,32,35,37,40,44,46,55,60,63,65,68,72,1
01,05,25,17,45,426249,07,13,15,19,20,21,22,23,24,25,28,29,31,34,38,39,46,62,70,76,3
01,05,25,17,40,426248,03,06,12,24,27,30,34,36,37,40,42,43,46,50,54,57,58,59,74,75,3
01,05,25,17,35,426247,04,05,09,21,27,32,35,40,43,44,47,49,56,61,66,70,73,75,76,79,1
01,05,25,17,30,426246,06,08,10,16,20,24,26,29,46,49,50,53,54,58,60,72,74,75,79,80,1
01,05,25,17,25,426245,04,17,25,32,38,41,42,47,55,56,62,64,65,70,71,72,73,74,77,78,1
01,05,25,17,20,426244,01,03,07,13,14,17,20,22,25,29,34,35,38,39,45,60,61,66,76,80,1
01,05,25,17,15,426243,01,02,04,05,19,21,25,35,47,50,51,52,57,60,65,68,71,72,74,79,3
01,05,25,17,10,426242,01,09,13,18,20,22,23,25,28,34,41,43,45,48,54,58,65,72,73,77,5
01,05,25,17,05,426241,01,07,11,20,21,23,32,35,36,42,46,52,53,54,59,63,64,65,67,76,3
01,05,25,17,00,426240,02,06,15,20,22,23,24,33,35,36,37,42,45,46,53,62,70,71,72,79,1
01,05,25,16,55,426239,01,09,12,13,16,18,25,35,38,40,59,60,61,63,70,72,73,75,78,79,3
01,05,25,16,50,426238,02,05,13,14,20,32,33,34,36,50,52,59,61,64,65,66,67,68,70,76,1
01,05,25,16,45,426237,01,04,07,11,12,15,21,30,33,39,40,41,43,44,46,55,62,63,65,67,1
01,05,25,16,40,426236,06,07,12,19,22,31,32,37,39,41,42,49,50,52,55,64,66,71,75,77,4
01,05,25,16,35,426235,03,08,11,13,20,24,26,30,31,37,38,49,58,59,60,64,68,69,70,75,1
01,05,25,16,30,426234,05,06,08,09,29,33,38,39,40,51,54,55,58,61,65,71,74,75,76,78,1
01,05,25,16,25,426233,06,10,14,17,22,24,25,26,43,44,45,51,53,59,62,66,69,71,75,76,1
01,05,25,16,20,426232,03,07,11,15,16,19,20,25,30,31,32,36,46,48,53,61,64,65,70,80,4
01,05,25,16,15,426231,02,04,05,16,22,26,28,29,30,36,37,43,50,57,62,64,71,72,79,80,4
01,05,25,16,10,426230,03,09,12,16,20,21,25,27,31,39,47,49,50,51,53,59,66,74,75,78,1
01,05,25,16,05,426229,16,17,18,22,23,29,30,32,35,38,40,43,47,49,60,62,69,70,73,79,1
01,05,25,16,00,426228,12,13,20,21,27,36,38,39,45,49,50,54,59,60,67,69,72,74,76,79,3
01,05,25,15,55,426227,04,08,13,16,18,29,30,32,44,50,52,54,63,64,66,71,72,74,75,80,3
01,05,25,15,50,426226,01,02,06,14,19,22,30,35,37,39,48,49,52,56,58,59,62,64,74,77,1
01,05,25,15,45,426225,04,10,15,16,20,21,23,26,28,47,52,58,61,63,64,66,67,71,72,73,1
01,05,25,15,40,426224,01,14,18,19,21,22,26,27,31,35,37,38,43,44,46,55,61,66,74,75,4
01,05,25,15,35,426223,03,04,09,10,15,21,26,28,47,52,55,56,59,61,62,66,70,74,76,80,3
01,05,25,15,30,426222,07,15,16,24,27,30,37,38,39,40,42,46,56,66,67,68,71,74,77,80,1
01,05,25,15,25,426221,01,04,05,10,11,20,21,31,34,43,46,56,57,64,68,69,76,78,79,80,3
01,05,25,15,20,426220,04,10,12,17,18,22,23,34,35,40,49,51,54,57,58,61,63,71,73,75,1
01,05,25,15,15,426219,02,03,10,17,20,28,33,35,40,41,47,49,51,53,59,60,63,64,67,74,4
01,05,25,15,10,426218,06,07,10,11,18,19,20,22,25,35,37,43,54,62,65,67,68,71,72,77,1
01,05,25,15,05,426217,11,14,17,26,27,29,31,34,38,48,55,57,63,65,68,69,70,74,75,80,1
01,05,25,15,00,426216,05,06,07,08,09,10,11,12,15,17,20,22,28,50,54,60,62,67,72,78,1
01,05,25,14,55,426215,01,06,07,10,11,15,18,20,23,25,28,30,33,44,45,55,68,70,74,76,1
01,05,25,14,50,426214,01,05,06,08,16,17,37,38,40,41,42,44,51,57,68,69,71,72,73,79,1
01,05,25,14,45,426213,01,06,16,20,23,27,28,34,37,44,46,48,49,54,57,58,62,67,70,74,1
01,05,25,14,40,426212,08,10,13,16,25,28,31,32,33,36,39,40,43,47,52,54,68,72,74,75,1
01,05,25,14,35,426211,06,11,13,18,19,20,22,23,27,30,38,42,50,51,56,63,64,68,76,79,3
01,05,25,14,30,426210,11,14,15,18,20,23,24,27,33,36,42,43,50,54,60,65,69,77,79,80,3
01,05,25,14,25,426209,07,10,11,14,18,22,30,31,33,40,45,51,53,54,58,59,64,73,75,78,1
01,05,25,14,20,426208,02,07,08,09,11,16,22,25,27,37,38,43,48,49,52,53,54,66,69,74,1
01,05,25,14,15,426207,04,05,09,18,24,32,34,36,37,42,47,49,50,57,59,63,75,76,77,78,3
01,05,25,14,10,426206,01,03,05,06,09,12,16,17,24,26,36,37,45,48,49,61,70,76,77,79,3
01,05,25,14,05,426205,11,15,16,18,19,24,25,29,30,31,36,37,38,44,46,47,51,73,74,80,4
01,05,25,14,00,426204,02,05,08,15,20,25,29,31,43,45,46,54,55,59,61,70,71,76,79,80,4
01,05,25,13,55,426203,02,04,08,09,15,17,32,41,43,48,52,55,61,62,63,64,71,74,77,79,1
01,05,25,13,50,426202,10,11,13,22,23,31,36,37,42,46,58,59,64,66,67,71,72,73,77,80,3
01,05,25,13,45,426201,07,08,14,19,22,27,28,29,33,34,41,45,48,51,54,57,67,74,75,76,1
01,05,25,13,40,426200,02,03,10,11,16,19,30,31,39,42,43,46,50,54,57,59,62,66,70,76,3
01,05,25,13,35,426199,02,05,06,11,16,21,22,25,36,38,41,46,59,61,65,66,67,68,69,77,3
01,05,25,13,30,426198,01,07,12,29,30,31,42,43,47,51,53,56,58,59,63,64,67,71,72,79,1
01,05,25,13,25,426197,07,08,09,13,14,17,21,29,33,37,39,42,50,51,63,65,71,74,77,79,1
01,05,25,13,20,426196,02,06,09,10,12,19,20,21,23,24,25,27,30,34,46,50,53,59,68,70,1
01,05,25,13,15,426195,05,07,16,21,25,26,27,31,33,43,44,45,57,62,66,67,70,71,75,79,1
01,05,25,13,10,426194,02,06,10,11,15,23,24,27,30,33,49,53,55,57,60,61,63,65,68,74,1
01,05,25,13,05,426193,01,02,05,06,08,11,16,17,29,33,36,37,41,51,54,60,68,69,72,80,1
01,05,25,13,00,426192,03,09,11,20,23,26,30,32,35,36,39,53,55,57,59,61,70,75,79,80,3
01,05,25,12,55,426191,08,10,20,24,26,30,31,36,42,44,48,56,58,62,64,66,71,73,76,80,1
01,05,25,12,50,426190,03,13,15,19,20,21,27,35,38,45,49,50,53,62,63,65,67,71,79,80,1
01,05,25,12,45,426189,04,09,17,21,22,23,26,30,33,44,45,49,53,55,61,63,65,68,75,76,1
01,05,25,12,40,426188,02,03,04,12,13,26,28,30,33,34,38,40,44,48,50,51,59,60,67,73,1
01,05,25,12,35,426187,01,02,05,06,08,10,11,17,24,29,33,34,35,49,50,57,63,64,65,78,1
01,05,25,12,30,426186,04,05,06,07,08,14,17,20,22,33,38,42,45,49,55,56,62,69,73,74,3
01,05,25,12,25,426185,11,13,17,20,26,28,37,39,45,47,54,56,59,66,68,69,71,76,78,79,4
01,05,25,12,20,426184,06,08,12,15,24,29,31,32,35,41,50,68,69,70,71,75,77,78,79,80,3
01,05,25,12,15,426183,03,05,13,17,23,26,28,29,30,32,33,35,41,42,48,52,54,75,76,77,1
01,05,25,12,10,426182,07,13,17,18,19,20,23,27,30,35,36,40,41,44,46,62,64,78,79,80,1
01,05,25,12,05,426181,04,05,10,14,27,31,33,34,45,48,52,53,55,64,67,69,72,74,75,77,1
01,05,25,12,00,426180,03,07,08,15,18,19,20,25,27,31,39,41,52,56,57,63,67,68,70,72,1
01,05,25,11,55,426179,09,10,11,12,15,16,23,31,36,40,42,44,45,46,59,60,65,75,76,79,3
01,05,25,11,50,426178,07,09,12,14,22,23,26,27,30,31,37,39,43,50,51,54,58,59,69,80,1
01,05,25,11,45,426177,01,02,03,05,06,08,09,16,21,23,31,33,34,38,42,44,49,50,57,72,3
01,05,25,11,40,426176,02,07,09,12,17,26,27,28,30,32,40,43,46,49,53,58,59,67,77,78,1
01,05,25,11,35,426175,06,13,16,19,20,25,26,34,36,40,47,50,55,61,66,69,70,73,79,80,4
01,05,25,11,30,426174,12,16,28,33,34,36,38,39,41,42,46,49,57,64,65,69,70,72,74,78,1
01,05,25,11,25,426173,03,05,07,08,10,11,17,22,26,27,30,51,52,57,61,62,63,64,76,80,10
01,05,25,11,20,426172,13,18,23,27,28,32,33,37,39,44,46,48,51,53,57,61,63,74,75,80,5
01,05,25,11,15,426171,07,09,14,17,18,25,26,31,33,34,41,44,47,48,50,60,65,71,75,76,3
01,05,25,11,10,426170,06,10,11,14,18,22,24,25,28,32,40,43,48,49,58,62,63,64,74,77,1
01,05,25,11,05,426169,01,13,16,17,18,19,20,23,24,27,31,32,35,38,40,41,45,54,67,77,3
01,05,25,1,00,426168,01,09,12,21,22,29,36,39,42,43,44,45,52,62,63,65,67,72,77,80,1
01,05,25,0,55,426167,07,08,14,18,25,27,31,32,33,36,41,42,43,50,53,58,63,70,73,77,4
01,05,25,0,50,426166,01,08,13,19,25,30,37,39,42,44,47,51,61,63,65,66,68,69,72,77,4
01,05,25,0,45,426165,03,06,13,17,19,20,24,27,28,33,38,43,49,50,56,60,66,70,73,80,4
01,05,25,0,40,426164,06,12,13,21,22,25,27,31,33,36,38,41,45,47,49,55,59,66,69,79,3
